0, 55, 155
1, 151, 47
2, 151, 47
3, 151, 47
4, 151, 47
5, 151, 47
6, 151, 47
7, 151, 47
8, 152, 47
9, 152, 47
10, 152, 47
11, 152, 47
12, 152, 47
13, 152, 47
14, 152, 47
15, 152, 47
16, 152, 47
17, 152, 47
18, 152, 47
19, 152, 47
20, 152, 47
21, 152, 47
22, 152, 47
23, 152, 47
24, 152, 47
25, 152, 47
26, 152, 47
27, 152, 47
28, 152, 47
29, 152, 47
30, 152, 47
31, 152, 47
32, 152, 47
33, 152, 47
34, 152, 47
35, 152, 47
36, 152, 47
37, 152, 47
38, 152, 47
39, 152, 47
40, 152, 47
41, 152, 47
42, 152, 47
43, 152, 47
44, 152, 47
45, 152, 47
46, 152, 47
47, 152, 47
48, 152, 47
49, 152, 47
50, 152, 47
51, 152, 47
52, 152, 47
53, 152, 47
54, 152, 47
55, 152, 47
56, 152, 47
57, 153, 47
58, 153, 47
59, 153, 47
60, 153, 47
61, 154, 47
62, 154, 47
63, 154, 47
64, 154, 47
65, 154, 47
66, 154, 47
67, 154, 47
68, 154, 47
69, 154, 47
70, 155, 47
71, 155, 47
72, 155, 47
73, 155, 47
74, 155, 47
75, 155, 47
76, 155, 47
77, 155, 47
78, 155, 47
79, 155, 47
80, 155, 47
81, 155, 47
82, 155, 47
83, 155, 47
84, 155, 47
85, 155, 47
86, 155, 47
87, 155, 47
88, 155, 47
89, 155, 47
90, 155, 47
91, 155, 47
92, 155, 47
93, 155, 47
94, 155, 47
95, 155, 47
96, 155, 47
97, 155, 47
98, 155, 47
99, 155, 47
100, 155, 47
101, 155, 47
102, 155, 47
103, 155, 47
104, 155, 47
105, 155, 47
106, 155, 47
107, 155, 47
108, 155, 47
109, 155, 47
110, 155, 47
111, 155, 47
112, 155, 47
113, 155, 47
114, 155, 47
115, 155, 47
116, 155, 47
117, 155, 47
118, 155, 47
119, 155, 47
120, 155, 47
121, 155, 47
122, 155, 47
123, 155, 47
124, 155, 47
125, 155, 47
126, 155, 47
127, 155, 47
128, 155, 47
129, 155, 47
130, 155, 47
131, 155, 47
132, 155, 47
133, 155, 47
134, 155, 47
135, 155, 47
136, 155, 47
137, 155, 47
138, 155, 47
139, 154, 47
140, 154, 47
141, 154, 47
142, 154, 47
143, 154, 47
144, 154, 47
145, 154, 47
146, 154, 47
147, 154, 47
148, 154, 47
149, 154, 47
150, 154, 47
151, 154, 47
152, 153, 47
153, 153, 47
154, 153, 47
155, 153, 47
156, 153, 47
157, 153, 47
158, 153, 47
159, 153, 47
160, 153, 47
161, 153, 47
162, 153, 47
163, 153, 47
164, 153, 47
165, 152, 47
166, 152, 47
167, 152, 47
168, 152, 47
169, 152, 47
170, 152, 47
171, 152, 47
172, 152, 47
173, 152, 47
174, 152, 47
175, 152, 47
176, 152, 47
177, 152, 47
178, 152, 47
179, 152, 47
180, 152, 47
181, 152, 47
182, 152, 47
183, 152, 47
184, 152, 47
185, 152, 47
186, 152, 47
187, 152, 47
188, 151, 47
189, 151, 47
190, 151, 47
191, 151, 47
192, 151, 47
193, 151, 47
194, 151, 47
195, 151, 47
196, 151, 47
197, 151, 47
198, 151, 47
199, 151, 47
200, 150, 47
201, 150, 47
202, 150, 47
203, 150, 47
204, 150, 47
205, 149, 47
206, 149, 47
207, 149, 47
208, 149, 47
209, 149, 47
210, 149, 47
211, 149, 47
212, 149, 47
213, 149, 47
214, 149, 47
215, 149, 47
216, 149, 47
217, 149, 47
218, 149, 47
219, 149, 47
220, 149, 47
221, 149, 47
222, 149, 47
223, 149, 47
224, 149, 47
225, 149, 47
226, 149, 47
227, 149, 47
228, 149, 47
229, 149, 47
230, 149, 47
231, 149, 47
232, 149, 47
233, 149, 47
234, 149, 47
235, 149, 47
236, 149, 47
237, 149, 47
238, 149, 47
239, 149, 47
240, 149, 47
241, 149, 47
242, 149, 47
243, 149, 47
244, 150, 47
245, 150, 47
246, 150, 47
247, 150, 47
248, 150, 47
249, 150, 47
250, 150, 47
251, 150, 47
252, 150, 47
253, 150, 47
254, 150, 47
255, 149, 47
256, 149, 47
257, 149, 47
258, 149, 47
259, 149, 47
260, 149, 47
261, 149, 47
262, 149, 47
263, 149, 47
264, 149, 47
265, 149, 47
266, 149, 47
267, 149, 47
268, 149, 47
269, 149, 47
270, 149, 47
271, 149, 47
272, 149, 47
273, 149, 47
274, 149, 47
275, 149, 47
276, 149, 47
277, 149, 47
278, 149, 47
279, 150, 47
280, 150, 47
281, 150, 47
282, 150, 47
283, 150, 47
284, 150, 47
285, 150, 47
286, 150, 47
287, 150, 47
288, 150, 47
289, 150, 47
290, 150, 47
291, 150, 47
292, 150, 47
293, 150, 47
294, 150, 47
295, 150, 47
296, 150, 47
297, 150, 47
298, 150, 47
299, 150, 47
300, 150, 47
301, 150, 47
302, 150, 47
303, 150, 47
304, 150, 47
305, 150, 47
306, 150, 47
307, 150, 47
308, 150, 47
309, 150, 47
310, 150, 47
311, 150, 47
312, 150, 47
313, 150, 47
314, 150, 47
315, 150, 47
316, 150, 47
317, 150, 47
318, 150, 47
319, 150, 47
320, 150, 47
321, 150, 47
322, 150, 47
323, 150, 47
324, 150, 47
325, 150, 47
326, 150, 47
327, 150, 47
328, 150, 47
329, 150, 47
330, 150, 48
331, 150, 48
332, 150, 48
333, 150, 48
334, 150, 48
335, 150, 48
336, 150, 48
337, 150, 48
338, 150, 48
339, 150, 48
340, 151, 48
341, 151, 48
342, 151, 48
343, 151, 48
344, 151, 48
345, 151, 48
346, 151, 48
347, 151, 48
348, 151, 48
349, 151, 48
350, 152, 48
351, 152, 48
352, 152, 48
353, 152, 48
354, 152, 48
355, 152, 48
356, 152, 47
357, 152, 47
358, 152, 47
359, 152, 47
360, 152, 47
361, 152, 47
362, 152, 47
363, 152, 47
364, 152, 47
365, 152, 47
366, 152, 47
367, 152, 47
368, 152, 47
369, 152, 47
370, 152, 47
371, 152, 48
372, 152, 48
373, 152, 48
374, 151, 48
375, 151, 48
376, 151, 48
377, 151, 48
378, 151, 48
379, 151, 48
380, 151, 48
381, 151, 48
382, 152, 48
383, 152, 48
384, 152, 48
385, 152, 48
386, 152, 48
387, 152, 48
388, 152, 48
389, 152, 48
390, 152, 48
391, 152, 48
392, 152, 48
393, 152, 48
394, 152, 48
395, 152, 48
396, 152, 48
397, 152, 48
398, 152, 48
399, 151, 48
400, 151, 48
401, 151, 48
402, 151, 48
403, 151, 48
404, 151, 48
405, 151, 48
406, 151, 48
407, 150, 48
408, 150, 48
409, 150, 48
410, 150, 48
411, 150, 48
412, 150, 48
413, 150, 48
414, 150, 48
415, 150, 48
416, 150, 48
417, 150, 48
418, 150, 48
419, 149, 48
420, 149, 48
421, 149, 48
422, 149, 48
423, 149, 47
424, 149, 47
425, 149, 47
426, 149, 47
427, 149, 47
428, 149, 47
429, 149, 47
430, 149, 47
431, 149, 47
432, 149, 47
433, 149, 47
434, 149, 47
435, 149, 47
436, 149, 47
437, 149, 47
438, 149, 47
439, 149, 47
440, 149, 47
441, 149, 47
442, 149, 47
443, 149, 47
444, 149, 47
445, 149, 47
446, 149, 47
447, 149, 47
448, 149, 47
449, 149, 46
450, 149, 46
451, 149, 46
452, 149, 46
453, 149, 46
454, 149, 46
455, 149, 46
456, 149, 46
457, 149, 46
458, 149, 46
459, 149, 46
460, 149, 46
461, 149, 46
462, 149, 46
463, 149, 46
464, 149, 46
465, 149, 46
466, 149, 46
467, 149, 46
468, 149, 46
469, 149, 46
470, 149, 46
471, 149, 46
472, 149, 46
473, 149, 46
474, 149, 46
475, 149, 46
476, 149, 46
477, 149, 46
478, 149, 46
479, 149, 46
480, 149, 46
481, 149, 46
482, 149, 46
483, 149, 46
484, 149, 46
485, 149, 46
486, 149, 46
487, 149, 46
488, 149, 46
489, 149, 46
490, 149, 46
491, 149, 46
492, 149, 46
493, 149, 47
494, 149, 47
495, 149, 47
496, 149, 47
497, 149, 47
498, 149, 47
499, 149, 47
500, 149, 47
501, 149, 47
502, 149, 47
503, 149, 47
504, 149, 47
505, 149, 47
506, 149, 47
507, 149, 47
508, 150, 47
509, 150, 47
510, 150, 47
511, 150, 47
512, 150, 47
513, 150, 47
514, 150, 47
515, 150, 47
516, 150, 47
517, 150, 47
518, 150, 47
519, 150, 47
520, 150, 47
521, 150, 47
522, 150, 47
523, 150, 47
524, 150, 47
525, 150, 47
526, 150, 47
527, 150, 47
528, 150, 47
529, 150, 47
530, 150, 47
531, 150, 47
532, 150, 47
533, 150, 47
534, 150, 47
535, 150, 47
536, 150, 47
537, 150, 47
538, 150, 47
539, 150, 47
540, 150, 47
541, 150, 47
542, 150, 47
543, 149, 47
544, 149, 47
545, 149, 47
546, 149, 47
547, 149, 47
548, 149, 47
549, 148, 47
550, 148, 47
551, 149, 47
552, 149, 47
553, 149, 47
554, 149, 47
555, 149, 47
556, 149, 47
557, 149, 47
558, 149, 47
559, 149, 47
560, 149, 47
561, 149, 47
562, 149, 47
563, 149, 47
564, 149, 47
565, 149, 47
566, 149, 47
567, 149, 47
568, 149, 47
569, 149, 47
570, 148, 47
571, 148, 47
572, 148, 47
573, 148, 47
574, 149, 47
575, 149, 47
576, 149, 47
577, 149, 47
578, 148, 47
579, 148, 47
580, 148, 47
581, 148, 47
582, 148, 47
583, 148, 47
584, 148, 47
585, 148, 47
586, 148, 47
587, 148, 47
588, 148, 47
589, 148, 47
590, 148, 47
591, 148, 47
592, 148, 47
593, 148, 47
594, 148, 47
595, 148, 47
596, 148, 47
597, 148, 47
598, 148, 47
599, 148, 47
600, 148, 47
601, 148, 47
602, 148, 47
603, 148, 47
604, 148, 47
605, 148, 47
606, 148, 47
607, 148, 47
608, 148, 47
609, 148, 47
610, 148, 47
611, 147, 47
612, 147, 47
613, 147, 47
614, 147, 47
615, 147, 48
616, 147, 48
617, 147, 48
618, 147, 48
619, 147, 48
620, 147, 49
621, 147, 49
622, 147, 49
623, 147, 49
624, 147, 49
625, 147, 49
626, 147, 49
627, 147, 49
628, 147, 49
629, 147, 49
630, 147, 49
631, 147, 49
632, 147, 49
633, 147, 49
634, 147, 49
635, 147, 49
636, 147, 49
637, 147, 49
638, 147, 49
639, 147, 49
640, 147, 49
641, 147, 49
642, 147, 49
643, 147, 49
644, 147, 49
645, 147, 49
646, 147, 49
647, 147, 49
648, 147, 49
649, 147, 49
650, 147, 49
651, 147, 49
652, 146, 49
653, 146, 49
654, 146, 49
655, 146, 49
656, 146, 49
657, 146, 49
658, 146, 49
659, 146, 49
660, 146, 49
661, 146, 49
662, 146, 49
663, 146, 49
664, 145, 49
665, 145, 49
666, 145, 49
667, 144, 49
668, 144, 49
669, 144, 49
670, 144, 49
671, 144, 49
672, 144, 49
673, 144, 49
674, 144, 49
675, 144, 48
676, 144, 48
677, 144, 48
678, 144, 48
679, 144, 48
680, 144, 48
681, 144, 48
682, 144, 48
683, 144, 48
684, 144, 48
685, 144, 48
686, 144, 48
687, 144, 48
688, 144, 48
689, 144, 48
690, 144, 48
691, 144, 48
692, 144, 48
693, 145, 48
694, 145, 48
695, 145, 48
696, 145, 48
697, 145, 48
698, 145, 48
699, 145, 48
700, 145, 48
701, 145, 48
702, 145, 48
703, 145, 48
704, 145, 48
705, 145, 48
706, 145, 48
707, 144, 48
708, 144, 48
709, 145, 48
710, 145, 48
711, 145, 48
712, 145, 48
713, 145, 48
714, 145, 48
715, 145, 48
716, 145, 48
717, 145, 48
718, 145, 48
719, 145, 48
720, 145, 48
721, 145, 48
722, 145, 48
723, 145, 48
724, 145, 48
725, 145, 48
726, 145, 48
727, 145, 48
728, 145, 48
729, 145, 48
730, 145, 48
731, 145, 48
732, 145, 48
733, 145, 48
734, 145, 48
735, 145, 48
736, 145, 48
737, 145, 48
738, 145, 48
739, 145, 48
740, 145, 48
741, 145, 48
742, 145, 48
743, 145, 48
744, 145, 47
745, 145, 47
746, 145, 47
747, 145, 47
748, 145, 47
749, 145, 47
750, 145, 47
751, 145, 47
752, 144, 47
753, 144, 48
754, 144, 48
755, 145, 48
756, 145, 48
757, 145, 48
758, 145, 48
759, 145, 48
760, 145, 47
761, 145, 47
762, 145, 47
763, 145, 47
764, 145, 47
765, 145, 47
766, 143, 47
767, 143, 47
768, 143, 47
769, 143, 47
770, 143, 47
771, 142, 47
772, 142, 47
773, 143, 47
774, 143, 47
775, 143, 47
776, 143, 47
777, 143, 47
778, 143, 47
779, 143, 47
780, 143, 47
781, 144, 47
782, 144, 47
783, 144, 47
784, 144, 47
785, 144, 47
786, 144, 47
787, 144, 47
788, 144, 47
789, 144, 47
790, 144, 47
791, 144, 47
792, 144, 46
793, 144, 46
794, 144, 46
795, 144, 46
796, 144, 46
797, 144, 46
798, 144, 46
799, 144, 46
800, 144, 46
801, 144, 46
802, 145, 46
803, 145, 46
804, 145, 46
805, 145, 46
806, 145, 46
807, 145, 46
808, 145, 46
809, 145, 46
810, 145, 46
811, 145, 46
812, 145, 46
813, 145, 46
814, 145, 46
815, 145, 46
816, 145, 46
817, 145, 46
818, 145, 46
819, 145, 46
820, 145, 46
821, 145, 46
822, 145, 46
823, 145, 46
824, 145, 46
825, 144, 46
826, 144, 46
827, 144, 46
828, 144, 46
829, 144, 46
830, 144, 46
831, 144, 46
832, 144, 46
833, 144, 46
834, 144, 46
835, 144, 46
836, 144, 46
837, 144, 46
838, 144, 46
839, 144, 46
840, 144, 46
841, 144, 46
842, 144, 46
843, 144, 46
844, 144, 46
845, 144, 46
846, 144, 46
847, 144, 46
848, 145, 46
849, 145, 46
850, 145, 46
851, 145, 46
852, 145, 46
853, 145, 46
854, 145, 46
855, 146, 46
856, 146, 46
857, 146, 46
858, 147, 46
859, 147, 46
860, 147, 46
861, 147, 46
862, 147, 46
863, 147, 46
864, 147, 46
865, 147, 46
866, 147, 46
867, 147, 46
868, 147, 46
869, 147, 46
870, 147, 46
871, 147, 46
872, 147, 46
873, 147, 46
874, 147, 46
875, 147, 46
876, 147, 46
877, 147, 46
878, 146, 46
879, 146, 46
880, 146, 46
881, 146, 46
882, 146, 46
883, 146, 46
884, 146, 46
885, 147, 46
886, 147, 46
887, 147, 46
888, 147, 46
889, 147, 46
890, 147, 46
891, 147, 46
892, 147, 46
893, 147, 46
894, 147, 46
895, 147, 46
896, 147, 46
897, 147, 46
898, 146, 46
899, 146, 46
900, 146, 46
901, 146, 46
902, 146, 46
903, 146, 46
904, 146, 46
905, 146, 46
906, 146, 46
907, 146, 46
908, 146, 46
909, 146, 46
910, 146, 46
911, 146, 46
912, 146, 46
913, 146, 46
914, 146, 46
915, 146, 46
916, 146, 46
917, 146, 46
918, 146, 46
919, 146, 46
920, 145, 46
921, 145, 46
922, 145, 46
923, 145, 46
924, 145, 46
925, 145, 46
926, 145, 46
927, 145, 46
928, 145, 46
929, 145, 46
930, 145, 46
931, 145, 46
932, 145, 46
933, 145, 47
934, 145, 47
935, 144, 47
936, 144, 47
937, 144, 47
938, 144, 47
939, 144, 47
940, 144, 47
941, 144, 47
942, 144, 47
943, 144, 47
944, 144, 47
945, 144, 47
946, 144, 47
947, 144, 47
948, 145, 47
949, 145, 47
950, 146, 47
951, 146, 47
952, 146, 47
953, 146, 47
954, 146, 47
955, 146, 47
956, 146, 47
957, 146, 47
958, 146, 47
959, 146, 47
960, 146, 47
961, 146, 47
962, 146, 47
963, 146, 47
964, 146, 47
965, 146, 47
966, 146, 47
967, 146, 47
968, 146, 47
969, 146, 47
970, 146, 47
971, 146, 47
972, 146, 47
973, 146, 47
974, 146, 47
975, 146, 47
976, 146, 47
977, 146, 47
978, 146, 47
979, 146, 47
980, 146, 47
981, 145, 47
982, 145, 47
983, 145, 47
984, 145, 47
985, 145, 47
986, 145, 47
987, 145, 47
988, 145, 47
989, 145, 47
990, 145, 47
991, 145, 48
992, 147, 47
993, 148, 47
994, 148, 47
995, 148, 47
996, 148, 47
997, 148, 47
998, 148, 47
999, 148, 47
1000, 148, 47
1001, 148, 47
1002, 148, 47
1003, 148, 47
1004, 148, 47
1005, 148, 47
1006, 148, 48
1007, 148, 48
1008, 148, 48
1009, 148, 48
1010, 148, 48
1011, 148, 48
1012, 148, 48
1013, 148, 48
1014, 148, 48
1015, 148, 48
1016, 148, 48
1017, 148, 48
1018, 148, 48
1019, 148, 48
1020, 148, 48
1021, 148, 48
1022, 148, 48
1023, 148, 48
1024, 148, 48
1025, 148, 48
1026, 148, 48
1027, 148, 48
1028, 148, 48
1029, 148, 48
1030, 148, 48
1031, 148, 48
1032, 148, 48
1033, 148, 48
1034, 147, 48
1035, 147, 48
1036, 147, 48
1037, 147, 48
1038, 147, 48
